rank,content_id,client_id,position_tier,avg_position,impressions_90d,ctr,expected_ctr_for_tier,ctr_gap_score,reason_low_ctr_vs_tier,reason_high_stakes,reason_also_low_engagement
273,content_80316ae01b5b,client_4ec9599fc2,page_1,7.3,855,0.0,0.24,0.24,True,False,False
274,content_e66dd89749be,client_4e07408562,page_1,6.9,853,0.0,0.24,0.24,True,False,True
275,content_cd6e622e6b80,client_19581e27de,page_1,8.0,852,0.0,0.24,0.24,True,False,True
276,content_8875af2af61d,client_19581e27de,page_1,3.4,851,0.0,0.24,0.24,True,False,True
277,content_5f89b21c2b57,client_3fdba35f04,page_1,7.9,849,0.0,0.24,0.24,True,False,False
278,content_0c9e88b28d11,client_4e07408562,page_1,9.5,849,0.0,0.24,0.24,True,False,True
279,content_b178d2c17955,client_6208ef0f77,page_1,3.1,840,0.0,0.24,0.24,True,False,True
280,content_85ff1bdf6dd6,client_19581e27de,page_1,4.8,837,0.0,0.24,0.24,True,False,True
281,content_3a003823c571,client_624b60c58c,page_1,5.8,834,0.0,0.24,0.24,True,False,False
282,content_8f748d55e3cd,client_19581e27de,page_1,6.9,834,0.0,0.24,0.24,True,False,True
283,content_597f7f2179bc,client_bbb965ab0c,page_1,9.0,833,0.0,0.24,0.24,True,False,False
284,content_9bcc697ea7f3,client_624b60c58c,page_1,7.1,832,0.0,0.24,0.24,True,False,False
285,content_ef14ebde97f8,client_6208ef0f77,page_1,7.0,829,0.0,0.24,0.24,True,False,True
286,content_724a0d3199c1,client_6208ef0f77,page_1,5.1,818,0.0,0.24,0.24,True,False,False
287,content_b893db8d7619,client_3fdba35f04,page_1,4.5,818,0.0,0.24,0.24,True,False,False
288,content_b3552f8d85c2,client_19581e27de,page_1,4.8,818,0.0,0.24,0.24,True,False,True
289,content_c643cf4f7a51,client_3fdba35f04,page_1,8.4,817,0.0,0.24,0.24,True,False,True
290,content_f6bf66378677,client_f369cb89fc,page_1,5.7,817,0.0,0.24,0.24,True,False,False
291,content_ede4d2a70581,client_4e07408562,page_1,7.5,811,0.0,0.24,0.24,True,False,False
292,content_8e7325ceab32,client_3fdba35f04,page_1,8.9,811,0.0,0.24,0.24,True,False,False
293,content_95a4bdd2193e,client_4ec9599fc2,page_1,6.2,809,0.0,0.24,0.24,True,False,False
294,content_40bb24d50421,client_7f2253d7e2,page_1,3.7,805,0.0,0.24,0.24,True,False,False
295,content_84335fbbce5e,client_6208ef0f77,page_1,3.7,800,0.0,0.24,0.24,True,False,True
296,content_dffc120c63ef,client_f369cb89fc,page_1,7.4,796,0.0,0.24,0.24,True,False,False
297,content_5aeeee0d8a7c,client_3fdba35f04,page_1,8.4,795,0.0,0.24,0.24,True,False,False
298,content_f11ab248c753,client_f369cb89fc,page_1,8.6,794,0.0,0.24,0.24,True,False,False
299,content_cbae09e4ff9b,client_349c41201b,page_1,5.8,792,0.0,0.24,0.24,True,False,True
300,content_96da95476e63,client_f74efabef1,page_1,7.4,784,0.0,0.24,0.24,True,False,False
301,content_9a93bff37eb6,client_4ec9599fc2,page_1,7.0,782,0.0,0.24,0.24,True,False,False
302,content_7c345f3f778a,client_19581e27de,page_1,7.5,781,0.0,0.24,0.24,True,False,True
303,content_2dbab51b83c9,client_d029fa3a95,page_1,9.1,781,0.0,0.24,0.24,True,False,False
304,content_e22fb1f48eac,client_6208ef0f77,page_1,5.1,773,0.0,0.24,0.24,True,False,False
305,content_ef2dd3a85644,client_19581e27de,page_1,6.9,772,0.0,0.24,0.24,True,False,False
306,content_b287d8d3e0ce,client_6208ef0f77,page_1,6.3,770,0.0,0.24,0.24,True,False,True
307,content_0489f1b4a9a5,client_3fdba35f04,page_1,9.8,768,0.0,0.24,0.24,True,False,False
308,content_4fc70e470460,client_4e07408562,page_1,5.7,766,0.0,0.24,0.24,True,False,True
309,content_412512ea6fc3,client_3fdba35f04,page_1,9.3,766,0.0,0.24,0.24,True,False,False
310,content_4b0776d99e38,client_19581e27de,page_1,9.0,765,0.0,0.24,0.24,True,False,False
311,content_3050a205bcce,client_9400f1b21c,page_1,5.0,763,0.0,0.24,0.24,True,False,True
312,content_e115a063d3c8,client_3fdba35f04,page_1,3.9,762,0.0,0.24,0.24,True,False,False
313,content_eaaa9a5b3878,client_4e07408562,page_1,5.9,761,0.0,0.24,0.24,True,False,True
314,content_16a73fa3a0e3,client_4e07408562,page_1,4.6,757,0.0,0.24,0.24,True,False,False
315,content_b2639ec1c423,client_19581e27de,page_1,4.7,753,0.0,0.24,0.24,True,False,True
316,content_833697cdd9e3,client_6208ef0f77,page_1,3.6,752,0.0,0.24,0.24,True,False,True
317,content_dfa4444f899d,client_19581e27de,page_1,8.5,750,0.0,0.24,0.24,True,False,True
318,content_487427951139,client_bbb965ab0c,page_1,7.8,746,0.0,0.24,0.24,True,False,True
319,content_80a7388c9224,client_3fdba35f04,page_1,5.7,743,0.0,0.24,0.24,True,False,True
320,content_04d69956e256,client_19581e27de,page_1,3.7,742,0.0,0.24,0.24,True,False,False
321,content_8f2559c3bc1b,client_6208ef0f77,page_1,5.7,740,0.0,0.24,0.24,True,False,True
322,content_a2ede209078e,client_7f2253d7e2,page_1,6.3,740,0.0,0.24,0.24,True,False,False
323,content_df716328478a,client_19581e27de,page_1,10.0,734,0.0,0.24,0.24,True,False,True
324,content_660f74be1add,client_19581e27de,page_1,9.6,732,0.0,0.24,0.24,True,False,True
325,content_de14ce532da2,client_19581e27de,page_1,9.3,731,0.0,0.24,0.24,True,False,True
326,content_cf04546bed5a,client_3fdba35f04,page_1,7.2,730,0.0,0.24,0.24,True,False,False
327,content_04e4758a92b5,client_3fdba35f04,page_1,4.3,729,0.0,0.24,0.24,True,False,True
328,content_41568214d465,client_624b60c58c,page_1,9.6,728,0.0,0.24,0.24,True,False,False
329,content_5447073e7cc6,client_19581e27de,page_1,7.0,728,0.0,0.24,0.24,True,False,True
330,content_73a9cfafddca,client_19581e27de,page_1,5.3,726,0.0,0.24,0.24,True,False,True
331,content_2aa32d8bd261,client_6208ef0f77,page_1,5.2,726,0.0,0.24,0.24,True,False,False
332,content_e3661ab45857,client_434c9b5ae5,page_1,6.8,723,0.0,0.24,0.24,True,False,True
333,content_cc7d8d370b5d,client_4e07408562,page_1,9.6,722,0.0,0.24,0.24,True,False,False
334,content_c4133119f4da,client_19581e27de,page_1,4.6,718,0.0,0.24,0.24,True,False,True
335,content_a81182e9ac19,client_19581e27de,page_1,7.7,714,0.0,0.24,0.24,True,False,True
336,content_96472c1f2070,client_19581e27de,page_1,4.3,714,0.0,0.24,0.24,True,False,True
337,content_83fcdbd947c9,client_3fdba35f04,page_1,3.8,714,0.0,0.24,0.24,True,False,False
338,content_109215496576,client_19581e27de,page_1,3.5,714,0.0,0.24,0.24,True,False,True
339,content_98843f898048,client_6208ef0f77,page_1,4.1,712,0.0,0.24,0.24,True,False,False
340,content_0895470266fd,client_6208ef0f77,page_1,7.7,709,0.0,0.24,0.24,True,False,True
341,content_246860448c45,client_3fdba35f04,page_1,7.8,707,0.0,0.24,0.24,True,False,False
342,content_4500346533b1,client_3fdba35f04,page_1,3.3,705,0.0,0.24,0.24,True,False,False
343,content_b3ee10c634d0,client_19581e27de,page_1,7.2,705,0.0,0.24,0.24,True,False,True
344,content_91f4df9a508f,client_19581e27de,page_1,3.6,705,0.0,0.24,0.24,True,False,True
345,content_085de37f9ed6,client_d029fa3a95,page_1,7.9,700,0.0,0.24,0.24,True,False,False
346,content_adf1c1c00b20,client_19581e27de,page_1,9.8,697,0.0,0.24,0.24,True,False,True
347,content_172a70b37b72,client_4e07408562,page_1,9.7,696,0.0,0.24,0.24,True,False,True
348,content_e80cc826a33f,client_6208ef0f77,page_1,3.5,696,0.0,0.24,0.24,True,False,True
349,content_134637480bfe,client_4e07408562,page_1,8.9,695,0.0,0.24,0.24,True,False,True
350,content_173a939164c0,client_19581e27de,page_1,6.2,695,0.0,0.24,0.24,True,False,False
351,content_3cc7636972f7,client_6208ef0f77,page_1,4.6,693,0.0,0.24,0.24,True,False,True
352,content_58f4769ae8a5,client_7f2253d7e2,page_1,9.4,690,0.0,0.24,0.24,True,False,False
353,content_ca622b524632,client_f74efabef1,page_1,7.3,686,0.0,0.24,0.24,True,False,True
354,content_3bc49e1805db,client_bbb965ab0c,page_1,6.8,683,0.0,0.24,0.24,True,False,True
355,content_1e1f3b791a48,client_3fdba35f04,page_1,9.8,682,0.0,0.24,0.24,True,False,True
356,content_55a771b611af,client_d029fa3a95,page_1,6.7,681,0.0,0.24,0.24,True,False,False
357,content_21abd7a3cac0,client_7f2253d7e2,page_1,7.1,681,0.0,0.24,0.24,True,False,True
358,content_0735784cac6c,client_19581e27de,page_1,5.6,680,0.0,0.24,0.24,True,False,True
359,content_2b2e4f07c3c7,client_6208ef0f77,page_1,6.5,679,0.0,0.24,0.24,True,False,False
360,content_9b8dd54adbfe,client_9400f1b21c,page_1,6.6,678,0.0,0.24,0.24,True,False,True
361,content_4a46bc087129,client_6208ef0f77,page_1,5.1,678,0.0,0.24,0.24,True,False,False
362,content_ee58be626217,client_6208ef0f77,page_1,8.0,678,0.0,0.24,0.24,True,False,True
363,content_c9c8ca306e59,client_349c41201b,page_1,5.1,677,0.0,0.24,0.24,True,False,True
364,content_6700a8fd875d,client_3fdba35f04,page_1,8.3,675,0.0,0.24,0.24,True,False,False
365,content_386c7e29ce86,client_19581e27de,page_1,8.6,674,0.0,0.24,0.24,True,False,False
366,content_531e5e5a3c0f,client_19581e27de,page_1,7.2,673,0.0,0.24,0.24,True,False,True
367,content_3d68cd06523d,client_d029fa3a95,page_1,10.0,670,0.0,0.24,0.24,True,False,True
368,content_c59a181ee3c0,client_4e07408562,page_1,8.3,669,0.0,0.24,0.24,True,False,True
369,content_e8ab88172458,client_a88a7902cb,page_1,6.4,669,0.0,0.24,0.24,True,False,False
370,content_6da8cc871a23,client_6208ef0f77,page_1,8.2,668,0.0,0.24,0.24,True,False,False
371,content_73e2c9f3c324,client_19581e27de,page_1,7.7,668,0.0,0.24,0.24,True,False,True
372,content_300421eb4a98,client_19581e27de,page_1,5.7,666,0.0,0.24,0.24,True,False,True
373,content_76832657afd3,client_9400f1b21c,page_1,8.6,665,0.0,0.24,0.24,True,False,True
374,content_f5ebddad5548,client_19581e27de,page_1,6.3,665,0.0,0.24,0.24,True,False,False
375,content_ad7989362d4b,client_7f2253d7e2,page_1,9.9,664,0.0,0.24,0.24,True,False,True
376,content_b7dc979708d6,client_19581e27de,page_1,6.5,663,0.0,0.24,0.24,True,False,False
377,content_68742c70d0fa,client_f369cb89fc,page_1,7.4,660,0.0,0.24,0.24,True,False,False
378,content_878d99c07768,client_3fdba35f04,page_1,7.2,659,0.0,0.24,0.24,True,False,False
379,content_91f339aee9f5,client_3fdba35f04,page_1,7.7,657,0.0,0.24,0.24,True,False,False
380,content_7766ffacdcfa,client_8527a891e2,page_1,9.3,657,0.0,0.24,0.24,True,False,True
381,content_f2f16a13d6d0,client_19581e27de,page_1,6.8,656,0.0,0.24,0.24,True,False,True
382,content_59d4182f3836,client_7f2253d7e2,page_1,9.9,653,0.0,0.24,0.24,True,False,False
383,content_43d7b75d3dd6,client_4ec9599fc2,page_1,8.4,652,0.0,0.24,0.24,True,False,False
384,content_36113317f718,client_6208ef0f77,page_1,9.3,649,0.0,0.24,0.24,True,False,False
385,content_c18511d5ca56,client_f74efabef1,page_1,6.9,646,0.0,0.24,0.24,True,False,True
386,content_9ef914ef6374,client_6208ef0f77,page_1,3.2,644,0.0,0.24,0.24,True,False,True
387,content_628818a4da4d,client_19581e27de,page_1,4.0,643,0.0,0.24,0.24,True,False,True
388,content_eda627386bb8,client_f369cb89fc,page_1,6.0,643,0.0,0.24,0.24,True,False,True
389,content_0e5cf35a8fa6,client_4e07408562,page_1,8.6,639,0.0,0.24,0.24,True,False,True
390,content_70e80d66f0b0,client_f369cb89fc,page_1,5.2,637,0.0,0.24,0.24,True,False,False
391,content_bc8ec57819c2,client_19581e27de,page_1,7.4,637,0.0,0.24,0.24,True,False,True
392,content_864a936a3532,client_4e07408562,page_1,8.5,637,0.0,0.24,0.24,True,False,True
393,content_c6f662477a37,client_3fdba35f04,page_1,9.9,634,0.0,0.24,0.24,True,False,False
394,content_603d43d1089d,client_b4944c6ff0,page_1,6.3,632,0.0,0.24,0.24,True,False,True
395,content_14c19947d715,client_4ec9599fc2,page_1,9.7,628,0.0,0.24,0.24,True,False,False
396,content_8676db9c9563,client_19581e27de,page_1,9.8,628,0.0,0.24,0.24,True,False,True
397,content_b5252147f2d0,client_9400f1b21c,page_1,9.5,628,0.0,0.24,0.24,True,False,False
398,content_f410d5929700,client_3fdba35f04,page_1,8.1,627,0.0,0.24,0.24,True,False,False
399,content_9d5af08962dc,client_19581e27de,page_1,3.8,627,0.0,0.24,0.24,True,False,True
400,content_f854023b075b,client_19581e27de,page_1,5.1,627,0.0,0.24,0.24,True,False,True
401,content_16cea6dfd98d,client_4e07408562,page_1,8.6,627,0.0,0.24,0.24,True,False,True
402,content_d4c50bd49b5d,client_3fdba35f04,page_1,8.1,625,0.0,0.24,0.24,True,False,False
403,content_62032de289e3,client_19581e27de,page_1,7.7,622,0.0,0.24,0.24,True,False,True
404,content_0574ed3d752f,client_19581e27de,page_1,4.9,622,0.0,0.24,0.24,True,False,True
405,content_1d3fbb37070b,client_19581e27de,page_1,9.3,622,0.0,0.24,0.24,True,False,True
406,content_69212267c710,client_3fdba35f04,page_1,6.5,621,0.0,0.24,0.24,True,False,True
407,content_287f38512d41,client_6208ef0f77,page_1,5.9,620,0.0,0.24,0.24,True,False,True
408,content_c515dbd8d7b3,client_6208ef0f77,page_1,4.0,618,0.0,0.24,0.24,True,False,False
409,content_98a1e72597ca,client_6208ef0f77,page_1,8.1,618,0.0,0.24,0.24,True,False,False
410,content_48934c596035,client_e629fa6598,page_1,4.8,618,0.0,0.24,0.24,True,False,False
411,content_1c539e7bac93,client_3fdba35f04,page_1,3.6,618,0.0,0.24,0.24,True,False,True
412,content_4c792722dbae,client_19581e27de,page_1,9.6,616,0.0,0.24,0.24,True,False,True
413,content_849541626b51,client_3fdba35f04,page_1,7.1,609,0.0,0.24,0.24,True,False,False
414,content_1a5295d1b61a,client_e629fa6598,page_1,6.7,609,0.0,0.24,0.24,True,False,True
415,content_8c2f9850d042,client_19581e27de,page_1,8.9,608,0.0,0.24,0.24,True,False,True
416,content_232ee46da3f4,client_19581e27de,page_1,7.1,607,0.0,0.24,0.24,True,False,True
417,content_087d330717b7,client_19581e27de,page_1,9.3,607,0.0,0.24,0.24,True,False,True
418,content_4852b7840db7,client_d029fa3a95,page_1,6.8,605,0.0,0.24,0.24,True,False,False
419,content_8f3b70ede1bc,client_d029fa3a95,page_1,7.7,601,0.0,0.24,0.24,True,False,False
420,content_10d038b1695e,client_19581e27de,page_1,9.7,599,0.0,0.24,0.24,True,False,True
421,content_761720ad15a6,client_0b918943df,page_1,6.5,596,0.0,0.24,0.24,True,False,True
422,content_06378264a47d,client_3fdba35f04,page_1,5.7,596,0.0,0.24,0.24,True,False,False
423,content_db812b31ab45,client_7f2253d7e2,page_1,5.9,595,0.0,0.24,0.24,True,False,True
424,content_408aebb7694e,client_a88a7902cb,page_1,6.1,595,0.0,0.24,0.24,True,False,False
425,content_3324bf432188,client_d029fa3a95,page_1,8.5,594,0.0,0.24,0.24,True,False,False
426,content_8ef8c191f2e6,client_19581e27de,page_1,9.2,593,0.0,0.24,0.24,True,False,True
427,content_7b327b3c1200,client_6208ef0f77,page_1,7.5,591,0.0,0.24,0.24,True,False,False
428,content_780124207fef,client_19581e27de,page_1,8.9,591,0.0,0.24,0.24,True,False,True
429,content_1f01b06515ca,client_3fdba35f04,page_1,3.8,591,0.0,0.24,0.24,True,False,False
430,content_1704f676b4d0,client_7f2253d7e2,page_1,4.4,588,0.0,0.24,0.24,True,False,False
431,content_9fe06fb9369d,client_f74efabef1,page_1,8.8,588,0.0,0.24,0.24,True,False,True
432,content_8e329558bb9e,client_6208ef0f77,page_1,8.5,588,0.0,0.24,0.24,True,False,True
433,content_d183fec9303b,client_19581e27de,page_1,7.5,587,0.0,0.24,0.24,True,False,True
434,content_f4d5f9725642,client_d029fa3a95,page_1,8.5,582,0.0,0.24,0.24,True,False,False
435,content_16a2b8ba482a,client_624b60c58c,page_1,9.6,581,0.0,0.24,0.24,True,False,False
436,content_b7ad90f97e21,client_f369cb89fc,page_1,5.4,581,0.0,0.24,0.24,True,False,False
437,content_517ea6adae5d,client_4ec9599fc2,page_1,8.3,580,0.0,0.24,0.24,True,False,False
438,content_6abe54161f91,client_d029fa3a95,page_1,9.0,579,0.0,0.24,0.24,True,False,False
439,content_dc1490cb87df,client_d029fa3a95,page_1,7.0,578,0.0,0.24,0.24,True,False,False
440,content_26150c6d3662,client_3fdba35f04,page_1,7.7,577,0.0,0.24,0.24,True,False,False
441,content_857cc1296fb2,client_19581e27de,page_1,8.5,573,0.0,0.24,0.24,True,False,True
442,content_85bf6763d5c5,client_4e07408562,page_1,10.0,573,0.0,0.24,0.24,True,False,False
443,content_5c7ccee8cd9e,client_f369cb89fc,page_1,6.1,566,0.0,0.24,0.24,True,False,False
444,content_5331ea9e4409,client_f369cb89fc,page_1,6.8,566,0.0,0.24,0.24,True,False,False
445,content_3def2ad70050,client_f369cb89fc,page_1,7.8,563,0.0,0.24,0.24,True,False,False
446,content_b9caf92ac39b,client_8722616204,page_1,8.5,561,0.0,0.24,0.24,True,False,False
447,content_f5b2d4a27311,client_19581e27de,page_1,8.8,559,0.0,0.24,0.24,True,False,True
448,content_be26cd27c4fd,client_f369cb89fc,page_1,7.9,556,0.0,0.24,0.24,True,False,False
449,content_709983481c22,client_3fdba35f04,page_1,7.4,556,0.0,0.24,0.24,True,False,True
450,content_591340797e81,client_6208ef0f77,page_1,7.2,555,0.0,0.24,0.24,True,False,True
451,content_832f74747f97,client_9400f1b21c,page_1,6.1,554,0.0,0.24,0.24,True,False,True
452,content_e319408369bd,client_19581e27de,page_1,5.4,551,0.0,0.24,0.24,True,False,True
453,content_4b40bc3fc714,client_bdd2d3af3a,page_1,7.0,548,0.0,0.24,0.24,True,False,False
454,content_f3d5781e6d92,client_d029fa3a95,page_1,7.7,548,0.0,0.24,0.24,True,False,True
455,content_77e88b0fa138,client_7f2253d7e2,page_1,7.2,548,0.0,0.24,0.24,True,False,True
456,content_5d8cc9246c52,client_4e07408562,page_1,3.3,547,0.0,0.24,0.24,True,False,True
457,content_fded62af1b93,client_f74efabef1,page_1,7.1,547,0.0,0.24,0.24,True,False,True
458,content_b5162eb45307,client_19581e27de,page_1,6.2,546,0.0,0.24,0.24,True,False,False
459,content_19dd924fa906,client_19581e27de,page_1,7.7,545,0.0,0.24,0.24,True,False,True
460,content_8e74471a274d,client_349c41201b,page_1,8.8,544,0.0,0.24,0.24,True,False,True
461,content_4059689bfb3f,client_3fdba35f04,page_1,6.0,541,0.0,0.24,0.24,True,False,False
462,content_bfaee9df93c2,client_19581e27de,page_1,7.6,541,0.0,0.24,0.24,True,False,False
463,content_38eac7e19be0,client_2c624232cd,page_1,9.9,541,0.0,0.24,0.24,True,False,False
464,content_34e8c53fbff0,client_19581e27de,page_1,5.6,537,0.0,0.24,0.24,True,False,True
465,content_ff131dc63405,client_e629fa6598,page_1,8.0,536,0.0,0.24,0.24,True,False,True
466,content_edf5b03b36aa,client_f369cb89fc,page_1,3.1,535,0.0,0.24,0.24,True,False,True
467,content_730c0b690c12,client_f369cb89fc,page_1,3.2,535,0.0,0.24,0.24,True,False,True
468,content_aa84b6db12ae,client_9400f1b21c,page_1,9.7,532,0.0,0.24,0.24,True,False,True
469,content_8bf9b4915f54,client_19581e27de,page_1,4.5,532,0.0,0.24,0.24,True,False,True
470,content_4d9960e7326e,client_19581e27de,page_1,4.0,529,0.0,0.24,0.24,True,False,True
471,content_8a80aa1c39c4,client_d029fa3a95,page_1,8.2,528,0.0,0.24,0.24,True,False,False
472,content_6e404419b53e,client_19581e27de,page_1,8.5,524,0.0,0.24,0.24,True,False,True
473,content_65ab749279c8,client_4e07408562,page_1,8.9,523,0.0,0.24,0.24,True,False,True
474,content_0b7b36c4a65a,client_6208ef0f77,page_1,4.0,522,0.0,0.24,0.24,True,False,True
475,content_6b44ba0d2dd9,client_19581e27de,page_1,7.7,521,0.0,0.24,0.24,True,False,True
476,content_fa53b1771cb3,client_6208ef0f77,page_1,9.1,520,0.0,0.24,0.24,True,False,True
477,content_47d2fed41749,client_d029fa3a95,page_1,7.4,519,0.0,0.24,0.24,True,False,False
478,content_2a76c54d9edd,client_4ec9599fc2,page_1,6.1,519,0.0,0.24,0.24,True,False,True
479,content_8f8820a2ca83,client_a88a7902cb,page_1,5.0,518,0.0,0.24,0.24,True,False,False
480,content_5bbff6c1408b,client_19581e27de,page_1,5.2,516,0.0,0.24,0.24,True,False,True
481,content_54d8f9de6ec2,client_19581e27de,page_1,9.1,515,0.0,0.24,0.24,True,False,True
482,content_9a8933e95bef,client_19581e27de,page_1,9.5,515,0.0,0.24,0.24,True,False,True
483,content_1fd355fd66fa,client_e629fa6598,page_1,3.4,515,0.0,0.24,0.24,True,False,True
484,content_e51f89cc3cc9,client_19581e27de,page_1,9.6,514,0.0,0.24,0.24,True,False,True
485,content_178b0367d8f4,client_434c9b5ae5,page_1,8.1,510,0.0,0.24,0.24,True,False,False
486,content_edcd521f4135,client_a88a7902cb,page_1,7.2,509,0.0,0.24,0.24,True,False,False
487,content_20a795af14b1,client_19581e27de,page_1,4.4,509,0.0,0.24,0.24,True,False,True
488,content_6ff59596237d,client_6208ef0f77,page_1,8.6,506,0.0,0.24,0.24,True,False,False
489,content_9d07d493fe5b,client_e629fa6598,page_1,6.1,506,0.0,0.24,0.24,True,False,False
490,content_8bd3cd8be92f,client_19581e27de,page_1,4.8,503,0.0,0.24,0.24,True,False,True
491,content_67c4b91c38b0,client_19581e27de,page_1,3.7,502,0.0,0.24,0.24,True,False,True
492,content_453722754fea,client_f369cb89fc,page_1,7.6,140079,0.01,0.24,0.22999999999999998,True,True,False
493,content_39881853ef0c,client_f369cb89fc,page_1,7.2,112434,0.01,0.24,0.22999999999999998,True,True,False
494,content_d274ac4158ef,client_4e07408562,page_1,6.8,65138,0.01,0.24,0.22999999999999998,True,True,False
495,content_e5f459e737b7,client_f369cb89fc,page_1,5.9,56363,0.01,0.24,0.22999999999999998,True,True,False
496,content_339b357d04c7,client_bbb965ab0c,page_1,3.7,46879,0.01,0.24,0.22999999999999998,True,True,False
497,content_ca17a024f90c,client_4e07408562,page_1,9.1,38815,0.01,0.24,0.22999999999999998,True,True,False
498,content_a38dd531fd8f,client_19581e27de,page_1,6.5,22716,0.01,0.24,0.22999999999999998,True,True,False
499,content_3dc420aa9809,client_7f2253d7e2,page_1,7.6,22425,0.01,0.24,0.22999999999999998,True,True,False
500,content_e06389cec5c1,client_19581e27de,page_1,7.0,19572,0.01,0.24,0.22999999999999998,True,True,True
501,content_72fdb385e810,client_19581e27de,page_1,6.9,19360,0.01,0.24,0.22999999999999998,True,True,False
502,content_c6999f7eb5fb,client_bbb965ab0c,page_1,8.8,17790,0.01,0.24,0.22999999999999998,True,True,True
503,content_46c51f46d26c,client_7f2253d7e2,page_1,3.9,13341,0.01,0.24,0.22999999999999998,True,True,False
